turbine,latitude,longitude,time,temperature_2m,relative_humidity_2m,surface_pressure,wind_speed_10m,wind_speed_80m,wind_speed_120m,wind_direction_10m,wind_direction_80m,wind_direction_120m,wind_gusts_10m,time_local,forecast_date,decision_time_local,decision_time_utc,run_initialization_utc,estimated_run_available_at_utc,lead_from_decision_hours,lead_from_run_hours,forecast_horizon_hour,weather_model,source,grid_latitude,grid_longitude,grid_elevation
WT_2,43.643194,78.538833,2026-02-28 12:00:00+00:00,-6.7,81,959.2,4.35,6.48,6.79,223,227,227,8.6,2026-02-28 17:00:00+05:00,2026-02-27,2026-02-27T23:50:00+05:00,2026-02-27T18:50:00+00:00,2026-02-27T12:00:00+00:00,2026-02-27T18:10:00+00:00,17.166666666666668,24.0,18,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_2,43.643194,78.538833,2026-02-28 13:00:00+00:00,-6.5,81,959.7,3.86,6.27,6.57,227,231,231,7.5,2026-02-28 18:00:00+05:00,2026-02-27,2026-02-27T23:50:00+05:00,2026-02-27T18:50:00+00:00,2026-02-27T12:00:00+00:00,2026-02-27T18:10:00+00:00,18.166666666666668,25.0,19,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_2,43.643194,78.538833,2026-02-28 14:00:00+00:00,-6.7,82,959.9,3.5,5.87,6.15,228,229,229,6.6,2026-02-28 19:00:00+05:00,2026-02-27,2026-02-27T23:50:00+05:00,2026-02-27T18:50:00+00:00,2026-02-27T12:00:00+00:00,2026-02-27T18:10:00+00:00,19.166666666666668,26.0,20,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_2,43.643194,78.538833,2026-02-28 15:00:00+00:00,-6.8,84,959.6,2.61,4.73,4.95,234,233,233,6.0,2026-02-28 20:00:00+05:00,2026-02-27,2026-02-27T23:50:00+05:00,2026-02-27T18:50:00+00:00,2026-02-27T12:00:00+00:00,2026-02-27T18:10:00+00:00,20.166666666666668,27.0,21,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_2,43.643194,78.538833,2026-02-28 16:00:00+00:00,-7.0,86,959.4,2.47,4.14,4.34,256,243,243,4.4,2026-02-28 21:00:00+05:00,2026-02-27,2026-02-27T23:50:00+05:00,2026-02-27T18:50:00+00:00,2026-02-27T12:00:00+00:00,2026-02-27T18:10:00+00:00,21.166666666666668,28.0,22,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_2,43.643194,78.538833,2026-02-28 17:00:00+00:00,-7.9,86,959.3,2.25,4.33,4.54,270,253,253,4.0,2026-02-28 22:00:00+05:00,2026-02-27,2026-02-27T23:50:00+05:00,2026-02-27T18:50:00+00:00,2026-02-27T12:00:00+00:00,2026-02-27T18:10:00+00:00,22.166666666666668,29.0,23,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_2,43.643194,78.538833,2026-02-28 18:00:00+00:00,-7.8,88,959.4,1.93,3.65,3.83,280,257,257,4.2,2026-02-28 23:00:00+05:00,2026-02-27,2026-02-27T23:50:00+05:00,2026-02-27T18:50:00+00:00,2026-02-27T12:00:00+00:00,2026-02-27T18:10:00+00:00,23.166666666666668,30.0,24,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_2,43.643194,78.538833,2026-02-28 19:00:00+00:00,-8.0,88,959.6,1.94,3.32,3.47,316,272,272,3.3,2026-03-01 00:00:00+05:00,2026-02-27,2026-02-27T23:50:00+05:00,2026-02-27T18:50:00+00:00,2026-02-27T12:00:00+00:00,2026-02-27T18:10:00+00:00,24.166666666666668,31.0,25,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_2,43.643194,78.538833,2026-02-28 20:00:00+00:00,-8.4,84,959.7,1.57,2.73,2.86,323,272,272,3.4,2026-03-01 01:00:00+05:00,2026-02-27,2026-02-27T23:50:00+05:00,2026-02-27T18:50:00+00:00,2026-02-27T12:00:00+00:00,2026-02-27T18:10:00+00:00,25.166666666666668,32.0,26,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_2,43.643194,78.538833,2026-02-28 21:00:00+00:00,-8.9,81,959.5,0.61,2.22,2.33,279,255,255,2.6,2026-03-01 02:00:00+05:00,2026-02-27,2026-02-27T23:50:00+05:00,2026-02-27T18:50:00+00:00,2026-02-27T12:00:00+00:00,2026-02-27T18:10:00+00:00,26.166666666666668,33.0,27,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_2,43.643194,78.538833,2026-02-28 22:00:00+00:00,-9.0,79,959.1,0.46,2.13,2.23,257,254,254,1.1,2026-03-01 03:00:00+05:00,2026-02-27,2026-02-27T23:50:00+05:00,2026-02-27T18:50:00+00:00,2026-02-27T12:00:00+00:00,2026-02-27T18:10:00+00:00,27.166666666666668,34.0,28,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_2,43.643194,78.538833,2026-02-28 23:00:00+00:00,-8.5,79,959.3,0.65,1.96,2.05,266,256,256,1.1,2026-03-01 04:00:00+05:00,2026-02-27,2026-02-27T23:50:00+05:00,2026-02-27T18:50:00+00:00,2026-02-27T12:00:00+00:00,2026-02-27T18:10:00+00:00,28.166666666666668,35.0,29,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_2,43.643194,78.538833,2026-03-01 00:00:00+00:00,-8.5,79,959.5,0.84,1.95,2.04,287,270,270,1.4,2026-03-01 05:00:00+05:00,2026-02-27,2026-02-27T23:50:00+05:00,2026-02-27T18:50:00+00:00,2026-02-27T12:00:00+00:00,2026-02-27T18:10:00+00:00,29.166666666666668,36.0,30,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_2,43.643194,78.538833,2026-03-01 01:00:00+00:00,-9.3,78,959.9,0.95,2.34,2.45,273,268,268,1.5,2026-03-01 06:00:00+05:00,2026-02-27,2026-02-27T23:50:00+05:00,2026-02-27T18:50:00+00:00,2026-02-27T12:00:00+00:00,2026-02-27T18:10:00+00:00,30.166666666666668,37.0,31,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_2,43.643194,78.538833,2026-03-01 02:00:00+00:00,-8.9,79,960.3,1.04,2.29,2.4,235,246,246,1.8,2026-03-01 07:00:00+05:00,2026-02-27,2026-02-27T23:50:00+05:00,2026-02-27T18:50:00+00:00,2026-02-27T12:00:00+00:00,2026-02-27T18:10:00+00:00,31.166666666666668,38.0,32,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_2,43.643194,78.538833,2026-03-01 03:00:00+00:00,-7.4,82,960.7,1.28,2.03,2.12,231,246,246,2.1,2026-03-01 08:00:00+05:00,2026-02-27,2026-02-27T23:50:00+05:00,2026-02-27T18:50:00+00:00,2026-02-27T12:00:00+00:00,2026-02-27T18:10:00+00:00,32.166666666666664,39.0,33,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_2,43.643194,78.538833,2026-03-01 04:00:00+00:00,-6.3,81,961.1,1.46,1.8,1.89,262,272,272,3.0,2026-03-01 09:00:00+05:00,2026-02-27,2026-02-27T23:50:00+05:00,2026-02-27T18:50:00+00:00,2026-02-27T12:00:00+00:00,2026-02-27T18:10:00+00:00,33.166666666666664,40.0,34,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_2,43.643194,78.538833,2026-03-01 05:00:00+00:00,-5.4,75,961.1,1.75,2.0,2.09,270,271,271,3.8,2026-03-01 10:00:00+05:00,2026-02-27,2026-02-27T23:50:00+05:00,2026-02-27T18:50:00+00:00,2026-02-27T12:00:00+00:00,2026-02-27T18:10:00+00:00,34.166666666666664,41.0,35,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_2,43.643194,78.538833,2026-03-01 06:00:00+00:00,-4.6,72,961.0,2.11,2.56,2.68,263,262,262,4.3,2026-03-01 11:00:00+05:00,2026-02-27,2026-02-27T23:50:00+05:00,2026-02-27T18:50:00+00:00,2026-02-27T12:00:00+00:00,2026-02-27T18:10:00+00:00,35.166666666666664,42.0,36,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_2,43.643194,78.538833,2026-03-01 07:00:00+00:00,-3.7,71,960.7,1.92,2.37,2.48,263,261,261,4.4,2026-03-01 12:00:00+05:00,2026-02-27,2026-02-27T23:50:00+05:00,2026-02-27T18:50:00+00:00,2026-02-27T12:00:00+00:00,2026-02-27T18:10:00+00:00,36.166666666666664,43.0,37,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_2,43.643194,78.538833,2026-03-01 08:00:00+00:00,-2.9,70,960.1,1.9,2.35,2.46,268,265,265,4.1,2026-03-01 13:00:00+05:00,2026-02-27,2026-02-27T23:50:00+05:00,2026-02-27T18:50:00+00:00,2026-02-27T12:00:00+00:00,2026-02-27T18:10:00+00:00,37.166666666666664,44.0,38,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_2,43.643194,78.538833,2026-03-01 09:00:00+00:00,-2.6,70,959.7,1.9,2.44,2.55,272,269,269,4.0,2026-03-01 14:00:00+05:00,2026-02-27,2026-02-27T23:50:00+05:00,2026-02-27T18:50:00+00:00,2026-02-27T12:00:00+00:00,2026-02-27T18:10:00+00:00,38.166666666666664,45.0,39,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_2,43.643194,78.538833,2026-03-01 10:00:00+00:00,-2.8,73,959.5,1.38,2.08,2.18,283,281,281,3.8,2026-03-01 15:00:00+05:00,2026-02-27,2026-02-27T23:50:00+05:00,2026-02-27T18:50:00+00:00,2026-02-27T12:00:00+00:00,2026-02-27T18:10:00+00:00,39.166666666666664,46.0,40,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_2,43.643194,78.538833,2026-03-01 11:00:00+00:00,-4.1,79,959.2,1.31,2.45,2.56,317,313,313,2.9,2026-03-01 16:00:00+05:00,2026-02-27,2026-02-27T23:50:00+05:00,2026-02-27T18:50:00+00:00,2026-02-27T12:00:00+00:00,2026-02-27T18:10:00+00:00,40.166666666666664,47.0,41,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_2,43.643194,78.538833,2026-03-01 12:00:00+00:00,-6.3,79,959.1,0.69,1.78,1.87,330,325,325,2.5,2026-03-01 17:00:00+05:00,2026-02-27,2026-02-27T23:50:00+05:00,2026-02-27T18:50:00+00:00,2026-02-27T12:00:00+00:00,2026-02-27T18:10:00+00:00,41.166666666666664,48.0,42,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_2,43.643194,78.538833,2026-03-01 13:00:00+00:00,-7.7,82,958.5,0.21,1.22,1.28,45,5,5,1.2,2026-03-01 18:00:00+05:00,2026-02-27,2026-02-27T23:50:00+05:00,2026-02-27T18:50:00+00:00,2026-02-27T12:00:00+00:00,2026-02-27T18:10:00+00:00,42.166666666666664,49.0,43,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_2,43.643194,78.538833,2026-03-01 14:00:00+00:00,-8.1,83,958.2,0.76,3.07,3.21,67,43,43,1.1,2026-03-01 19:00:00+05:00,2026-02-27,2026-02-27T23:50:00+05:00,2026-02-27T18:50:00+00:00,2026-02-27T12:00:00+00:00,2026-02-27T18:10:00+00:00,43.166666666666664,50.0,44,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_2,43.643194,78.538833,2026-03-01 15:00:00+00:00,-7.2,80,957.6,1.82,4.91,5.14,69,53,53,2.7,2026-03-01 20:00:00+05:00,2026-02-27,2026-02-27T23:50:00+05:00,2026-02-27T18:50:00+00:00,2026-02-27T12:00:00+00:00,2026-02-27T18:10:00+00:00,44.166666666666664,51.0,45,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_2,43.643194,78.538833,2026-03-01 16:00:00+00:00,-6.0,79,957.1,2.9,6.7,7.02,69,56,56,4.7,2026-03-01 21:00:00+05:00,2026-02-27,2026-02-27T23:50:00+05:00,2026-02-27T18:50:00+00:00,2026-02-27T12:00:00+00:00,2026-02-27T18:10:00+00:00,45.166666666666664,52.0,46,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_2,43.643194,78.538833,2026-03-01 17:00:00+00:00,-4.7,80,956.4,4.13,7.98,8.36,73,65,65,6.5,2026-03-01 22:00:00+05:00,2026-02-27,2026-02-27T23:50:00+05:00,2026-02-27T18:50:00+00:00,2026-02-27T12:00:00+00:00,2026-02-27T18:10:00+00:00,46.166666666666664,53.0,47,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
WT_2,43.643194,78.538833,2026-03-01 18:00:00+00:00,-4.4,80,956.2,4.76,8.52,8.92,71,67,67,7.8,2026-03-01 23:00:00+05:00,2026-02-27,2026-02-27T23:50:00+05:00,2026-02-27T18:50:00+00:00,2026-02-27T12:00:00+00:00,2026-02-27T18:10:00+00:00,47.166666666666664,54.0,48,ecmwf_ifs,open-meteo/single-runs,43.620384,78.47891,555.0
